A-dq

QoS,BE
SRC, DST, CEPID,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
1,3,50,,1,0,0,,2.11334,2.11334,2.11334,,9.22337e+09,-nan,0
1,3,51,,1,0,0,,2.10202,2.10202,2.10202,,9.22337e+09,-nan,0
1,3,52,,1,0,0,,2.10477,2.10477,2.10477,,9.22337e+09,-nan,0
1,3,53,,1,0,0,,2.03665,2.03665,2.03665,,9.22337e+09,-nan,0
1,3,54,,1,0,0,,2.05703,2.05703,2.05703,,9.22337e+09,-nan,0
1,3,55,,1,0,0,,2.07825,2.07825,2.07825,,9.22337e+09,-nan,0
1,3,56,,1,0,0,,2.08115,2.08115,2.08115,,9.22337e+09,-nan,0
1,3,57,,1,0,0,,2.11223,2.11223,2.11223,,9.22337e+09,-nan,0
1,3,58,,1,0,0,,2.10025,2.10025,2.10025,,9.22337e+09,-nan,0
1,3,59,,1,0,0,,2.10866,2.10866,2.10866,,9.22337e+09,-nan,0
1,3,60,,1,0,0,,2.07917,2.07917,2.07917,,9.22337e+09,-nan,0
1,3,61,,1,0,0,,2.07714,2.07714,2.07714,,9.22337e+09,-nan,0
1,3,62,,1,0,0,,2.08351,2.08351,2.08351,,9.22337e+09,-nan,0
1,3,63,,1,0,0,,2.0572,2.0572,2.0572,,9.22337e+09,-nan,0
1,3,64,,1,0,0,,2.02989,2.02989,2.02989,,9.22337e+09,-nan,0
1,3,65,,1,0,0,,2.0482,2.0482,2.0482,,9.22337e+09,-nan,0
1,3,66,,1,0,0,,2.04443,2.04443,2.04443,,9.22337e+09,-nan,0
1,3,67,,1,0,0,,2.04795,2.04795,2.04795,,9.22337e+09,-nan,0
1,3,68,,1,0,0,,2.01367,2.01367,2.01367,,9.22337e+09,-nan,0
1,3,69,,1,0,0,,2.00844,2.00844,2.00844,,9.22337e+09,-nan,0
1,3,70,,1,0,0,,2.01695,2.01695,2.01695,,9.22337e+09,-nan,0
1,3,71,,1,0,0,,2.01708,2.01708,2.01708,,9.22337e+09,-nan,0
1,3,72,,1,0,0,,2.02099,2.02099,2.02099,,9.22337e+09,-nan,0
1,3,73,,1,0,0,,2.0332,2.0332,2.0332,,9.22337e+09,-nan,0
1,3,74,,1,0,0,,2.00982,2.00982,2.00982,,9.22337e+09,-nan,0
1,3,75,,1,0,0,,2.02115,2.02115,2.02115,,9.22337e+09,-nan,0
1,3,76,,1,0,0,,2.00764,2.00764,2.00764,,9.22337e+09,-nan,0
1,3,77,,1,0,0,,2.00916,2.00916,2.00916,,9.22337e+09,-nan,0
1,3,78,,1,0,0,,2.01385,2.01385,2.01385,,9.22337e+09,-nan,0
1,3,79,,1,0,0,,2.05845,2.05845,2.05845,,9.22337e+09,-nan,0
1,3,80,,1,0,0,,2.05836,2.05836,2.05836,,9.22337e+09,-nan,0
1,3,81,,1,0,0,,2.0733,2.0733,2.0733,,9.22337e+09,-nan,0
1,3,82,,1,0,0,,2.09027,2.09027,2.09027,,9.22337e+09,-nan,0
1,3,83,,1,0,0,,2.08822,2.08822,2.08822,,9.22337e+09,-nan,0
1,3,84,,1,0,0,,2.08808,2.08808,2.08808,,9.22337e+09,-nan,0
1,3,85,,1,0,0,,2.09433,2.09433,2.09433,,9.22337e+09,-nan,0
1,3,86,,1,0,0,,2.09731,2.09731,2.09731,,9.22337e+09,-nan,0
1,3,87,,1,0,0,,2.1854,2.1854,2.1854,,9.22337e+09,-nan,0
1,3,88,,1,0,0,,2.202,2.202,2.202,,9.22337e+09,-nan,0
1,3,89,,1,0,0,,2.20495,2.20495,2.20495,,9.22337e+09,-nan,0
1,3,90,,1,0,0,,2.17215,2.17215,2.17215,,9.22337e+09,-nan,0
1,3,91,,1,0,0,,2.19481,2.19481,2.19481,,9.22337e+09,-nan,0
1,3,92,,1,0,0,,2.2006,2.2006,2.2006,,9.22337e+09,-nan,0
1,3,93,,1,0,0,,2.19119,2.19119,2.19119,,9.22337e+09,-nan,0
1,3,94,,1,0,0,,2.19839,2.19839,2.19839,,9.22337e+09,-nan,0
1,3,95,,1,0,0,,2.20936,2.20936,2.20936,,9.22337e+09,-nan,0
1,3,96,,1,0,0,,2.19985,2.19985,2.19985,,9.22337e+09,-nan,0
1,3,97,,1,0,0,,2.20486,2.20486,2.20486,,9.22337e+09,-nan,0
1,3,98,,1,0,0,,2.20757,2.20757,2.20757,,9.22337e+09,-nan,0
1,3,99,,1,0,0,,2.21793,2.21793,2.21793,,9.22337e+09,-nan,0
1,3,100,,1,0,0,,2.20819,2.20819,2.20819,,9.22337e+09,-nan,0
1,3,101,,1,0,0,,2.21627,2.21627,2.21627,,9.22337e+09,-nan,0
1,3,102,,1,0,0,,2.1621,2.1621,2.1621,,9.22337e+09,-nan,0
1,3,103,,1,0,0,,2.17907,2.17907,2.17907,,9.22337e+09,-nan,0
1,3,104,,1,0,0,,2.17825,2.17825,2.17825,,9.22337e+09,-nan,0
1,3,105,,1,0,0,,2.14339,2.14339,2.14339,,9.22337e+09,-nan,0
1,3,106,,1,0,0,,2.14064,2.14064,2.14064,,9.22337e+09,-nan,0
1,3,107,,1,0,0,,2.15158,2.15158,2.15158,,9.22337e+09,-nan,0
1,3,108,,1,0,0,,2.16272,2.16272,2.16272,,9.22337e+09,-nan,0
1,3,109,,1,0,0,,2.16982,2.16982,2.16982,,9.22337e+09,-nan,0
1,3,110,,1,0,0,,2.16609,2.16609,2.16609,,9.22337e+09,-nan,0
1,3,111,,1,0,0,,2.16054,2.16054,2.16054,,9.22337e+09,-nan,0
